system_id,dataSource,artUrl,artDate,artTitle,artContent,boardID,commentCount,department,gender,school
52,Dcard,https://www.dcard.tw/f/youtuber/p/241038277,2023-01-18 19:52:01,Ricky 和 Nina爆紅,"看他們影片很久了，最近Nina的媽媽從大陸過來台灣過年🧨，影片流量瞬間爆紅，感謝大家的支持，他們也都會回應粉絲的想法，YT清流加一，希望不忘初衷，媽媽真的好可愛

https://youtu.be/IWsq_v6ow5c",youtuber,17,waron,M,雨勢滂薄
53,Dcard,https://www.dcard.tw/f/youtuber/p/241044858,2023-01-19 17:36:01,想問有人惡意洗留言是甚麼意思？,"在YouTuber 版發文章，遭到網友惡意洗留言
留了又刪刪了一整排，想問有人知道這麼做是什麼意思？謝謝。",youtuber,11,glorianotafraid,F,看見莎莎
54,Dcard,https://www.dcard.tw/f/youtuber/p/241045121,2023-01-19 18:41:50,發艾莉莎莎文就是我的興趣啊,"發艾莉莎莎文就是我的興趣啊，怎麼了嗎？
沒看到我的卡稱是 <看見莎莎> 喔
就直接告訴各位，這就是一個看見莎莎的頻道啊
帶大家看見我看見的莎莎呀
怎麼了嗎？底下的人在罵什麼？還有人來留言惡搞
留了又刪，刪了一整排，真的不怕被抓到水桶是嗎？",youtuber,4,glorianotafraid,F,看見莎莎
55,Dcard,https://www.dcard.tw/f/youtuber/p/241027943,2023-01-17 11:18:27,苗場滑雪+藤井風演唱會vlog,"哈囉大家好！
雖然陸陸續續都有上傳新的影片 但好久沒有上來發文了～
這次的vlog是跟朋友去苗場滑雪⋯從0開始學
朋友是個有趣的人⋯所以這次的影片也有很多有趣的畫面⋯

回到東京的隔天就參加了期待好久的藤井風演唱會
真的好值得
（最後一首歌有開放錄影）

如果有興趣的話請點進來看🥹謝謝您

https://youtu.be/nsML0VkSyNQ",youtuber,1,nu1l,F,nu1l
56,Dcard,https://www.dcard.tw/f/youtuber/p/241025285,2023-01-17 04:27:27,洋蔥為什麼還一直遮臉？,"不好意思 單純疑問
最近看他們去冰島玩的影片
阿滴偶然吐槽有洋蔥又要編輯影片很煩
當然我知道這是開玩笑
但洋蔥的真面目之前木曜也露過臉了
也是不錯的型男 而且先前影片穿搭好看
但為什麼現在還堅持遮臉呢
我只是想說現在也沒必要跟理由吧
不然每次看影片都好突兀

謝謝",youtuber,185,,M,國立高雄科技大學
57,Dcard,https://www.dcard.tw/f/youtuber/p/241037853,2023-01-18 17:39:51,新春兔年花車來報到🐰🧧沒想到樂高對於過年傳統習俗的題材越來越深入了！,"LEGO 80111 Lunar New Year Parade
兔年新春花車
🧧
https://i.imgur.com/etk1rNP.jpg
══════════
眾花車華麗揭開新年序幕
https://i.imgur.com/XLZh07B.jpg
喜慶白兔伴隨著鑼鼓喧天
https://i.imgur.com/069K5rq.jpg
迎接新舊經典的玩樂回憶 ✨大頭佛（？
https://i.imgur.com/tILN99y.jpg

新春卯兔與諸位角色連番登場
https://i.imgur.com/pyqyA4r.jpg
新面孔與老朋友同賀鴻兔大展 🐰
https://i.imgur.com/eL72i11.jpg
_
祝大家
https://i.imgur.com/ICBgX34.jpg
兔年都能收獲好多新快樂 🧧

https://youtu.be/3cUqvedxOWU",youtuber,0,darren808,M,DD
58,Dcard,https://www.dcard.tw/f/youtuber/p/241047614,2023-01-20 08:04:39,壹加壹廚藝大賽 令老闆評分標準,"一直都很喜歡壹加壹的影片風格，但是這次對令老闆給別人打1分的行為有點失望😢

其他人題目都是一句吉祥話，發揮的空間本來就比較大
佛跳牆這麼侷限的主題還能想出一個諧音梗已經很不錯了吧，但卻被打了1分......

令老闆做的肉沒有熟但其他人還是給了不錯的分數，反觀lean給別人的評分都很苛刻，也是因為這樣他的料理才有辦法排到第二名的吧
看完全程覺得大家修養真的很好，被令打這麼低分都沒有走心或是修改分數😢

https://youtu.be/dmiBPk5LFBI",youtuber,0,,F,國立彰化師範大學
59,Dcard,https://www.dcard.tw/f/youtuber/p/241046998,2023-01-20 06:13:48,洋蔥是不是假裝邊緣人的現充？,"利用邊緣人的IP洗人氣
產生一種跟觀眾沒有距離的錯覺
事實上完全相反
不露臉也只是怕被爆料

是這樣嗎？",youtuber,1,thrall,M,鬼畜和真
60,Dcard,https://www.dcard.tw/f/youtuber/p/241036083,2023-01-18 13:33:28,原來Gino也有去炎上徐乃麟,"https://i.imgur.com/ex6h44N.png
對不起了陳大天 @danielchen413

Gino:
https://i.imgur.com/35LJtwu.png

聲明: 本人沒有要黑誰吹誰的意思，只是單純覺得像而已",youtuber,20,stantheman,M,什錦雜貨鋪
61,Dcard,https://www.dcard.tw/f/youtuber/p/241046445,2023-01-20 04:25:01,滿18歲了嗎?,"滿18歲成年了？透過影片簡單介紹，了解18歲成年後有哪些較重要的權利與義務規範，也鼓勵青年朋友開始為邁向財富自由之路做打算。😆😆😆
https://www.youtube.com/channel/UCKm8ZhMa3hjRg3R3awqwOIg",youtuber,0,,F,致理科技大學
62,Dcard,https://www.dcard.tw/f/youtuber/p/241039605,2023-01-19 04:23:40,小吳最新的包包突襲,"昨天看完突襲影片被三個東西燒到
不知道有沒有人知道這三個東西的品牌～
洋洋の包
1.刷牙盒2.補妝～
https://i.imgur.com/J2qSV4n.jpg
https://i.imgur.com/SJ7QwiU.jpg
荔枝の薄荷噴霧
https://i.imgur.com/hWq1c37.jpg


拜託板上有人知道可以解惑了～
🙏",youtuber,11,,F,文藻外語大學
63,Dcard,https://www.dcard.tw/f/youtuber/p/241044948,2023-01-19 17:54:21,我就問看看蛇丸,"你的說有在規劃減重計畫嗎？
履行承諾好嗎，看你吃東西是療癒沒錯
但看你參加運動會就會覺得你在虐自己
別這樣搞自己身體！",youtuber,39,,M,亞洲大學
64,Dcard,https://www.dcard.tw/f/youtuber/p/241086736,2023-01-27 00:44:07,小資男女過新年,"請大家多多支持關注😘😘😘
https://youtu.be/0MjLsDdoqpg",youtuber,0,,F,致理科技大學
65,Dcard,https://www.dcard.tw/f/youtuber/p/241105884,2023-01-29 20:39:36,這是VW???,此篇文章為轉貼文章，請更新至最新版本觀看完整內容。,youtuber,0,,M,國立中山大學
66,Dcard,https://www.dcard.tw/f/youtuber/p/241090044,2023-01-27 12:25:20,親二姊帶我去宜蘭，滿是莫名姊弟笑點的台北俗大開眼界之旅，俗閣大碗讓我想搬去宜蘭！ | 小丹與專家,"這就是咱家兄弟姐妹的交流模式，總是充滿一大堆莫名奇妙的笑點。謝謝二姊和姊夫特地請假帶我去宜蘭半日遊，雖然時間不長，但真的是很享受啊！
這個…我好像出遊的時候都一直在喝酒啊…
https://youtu.be/KW3jIOHUoPw",youtuber,0,danielpatv,M,小丹與專家
67,Dcard,https://www.dcard.tw/f/youtuber/p/241093757,2023-01-28 04:28:42,蔡阿嘎跟歐陽妮妮同框,"https://i.imgur.com/ToJ0rQi.jpg
https://i.imgur.com/oD0JjTd.jpg
（翻攝蔡阿嘎與歐陽妮妮FB)
最近在看FB哪個網友在罵歐陽妮妮
意外發現蔡阿嘎跟歐陽妮妮同框
連長青YOUTUBER 蔡阿嘎都抵擋不了歐陽妮妮的美
嘉義人蔡阿嘎都喜歡歐陽妮妮
這裡有嘉義人敢討厭歐陽妮妮嗎？
如果討厭歐陽妮妮就代表你們對不起雞肉飯
吃過林聰明跟喝過御香屋的都沒資格討厭歐陽妮妮
因為嘉義人蔡阿嘎就跟歐陽妮妮拍照
這就是嘉義人喜歡歐陽妮妮的證據
歐陽妮妮要被嘉義看見
嘉義人要拿什麼歡迎歐陽妮妮呢？
歐陽妮妮去嘉義有什麼高級的體驗
嘉義最高級的東西是什麼告訴歐陽妮妮",youtuber,24,influencer,M,永遠為歐陽妮妮而活
68,Dcard,https://www.dcard.tw/f/youtuber/p/241093178,2023-01-28 01:51:39,女性youtuber流量比男性少？,"想問一下為何女性youtuber的流量總比男性youtuber的流量還要少
最高的也才530萬
比起志祺七七的2300萬、Joeman和阿神各1700萬、黃氏兄弟的1400萬
都差好幾倍
是因為女性作風保守比較不像男性可以有很多大膽的創意所導致的結果嗎？

女性youtuber2023年1月流量(截至1/28)：
HOOK 530萬
白癡公主 490萬
韓勾ㄟ金針菇 470萬
那個女生 Kiki 410萬",youtuber,6,chou220220,M,粥博士
69,Dcard,https://www.dcard.tw/f/youtuber/p/241106907,2023-01-30 03:38:42,一隻阿圓為何淪落到要打廣告的地步？,"打開youtube看到這個
https://i.imgur.com/1bESB0K.jpg
有人知道youtuber打廣告的意圖為何？
還是有廠商贊助所以可以這樣下廣告呢？
阿圓在幾年前巔峰時期曾有一個月點閱800多-900多萬
現今一個月點閱只在100多-200多萬徘徊",youtuber,2,chou220220,M,粥博士
70,Dcard,https://www.dcard.tw/f/youtuber/p/241089696,2023-01-27 11:34:40,日本東京增上寺跨年太冷靜了吧！,"https://youtu.be/5hAgcUctp3Y

第一次在國外跨年(((o(*ﾟ▽ﾟ*)o)))
這次到了很有傳統日本氣氛的增上寺！
哇哭哇哭！！！！
人這麼多但超世界安靜的真不愧是日本(ﾟ∀。)",youtuber,0,,M,國立成功大學
71,Dcard,https://www.dcard.tw/f/youtuber/p/241087018,2023-01-27 02:34:30,難道只有我覺得vw中二到很尷尬嗎,"就是那個很多高中妹妹喜歡的vw啦

故意穿的很有個性但感覺就是很突兀

她做自己的中二病真的超尷尬

難道只有我這樣覺得嗎？",youtuber,163,,M,國立清華大學
72,Dcard,https://www.dcard.tw/f/youtuber/p/241089056,2023-01-27 09:34:46,老高真的是唯一清流,"現在的YouTube界只剩下老高
紅了之後不會一直接業配
也不會拿生小孩或者開箱豪宅工作室來洗流量

老高之前有曾經開箱過他的豪宅工作室
不過，第一支影片因為有拍攝到一些資訊
可能讓外面的人找到他家，所以後來刪掉了。
那後來還有一隻是他的工作室(新家)。
不過，那都是在他現在成名之前，很久以前的。

而且我覺得老高他每次拍的影片都極具啟發性
像他最近拍的一支影片2040年
https://www.youtube.com/watch?v=ruN852_4XWc
就討論為什麼很多人會排斥接觸新的科技
其實這些人排斥新科技之後，他就落入了某種劣勢
過了幾年之後又有新的科技出現，
而這些人仍然會再遇到相同情況
再陷入這個循環裡面。
所以一支影片裡面不僅僅只是探討2040年
科技面、還探討了人們如何應對新科技的心態、
社會結構、社會流動等等議題

寓教於樂，我覺得這才是現今YouTube應該模仿的典範。",youtuber,7,,M,國立屏東大學
73,Dcard,https://www.dcard.tw/f/youtuber/p/241095287,2023-01-28 09:14:41,兩位最富有的YouTuber合體了,"https://www.youtube.com/watch?v=Z7BFEbAMpss&list=PLcCTPbs8iOoHM9OGquPvHStQJgdwmO2ZP&index=13
抱歉很晚才看這影片
Joeman和愛莉莎莎睽違多年再度合體
兩位分別是男性和女性最富有的YouTuber
萬萬沒想到愛莉莎莎皂化石事件後陷入低潮
以為就此打入冷宮
想不到危機也是另一個轉機
不得不佩服愛莉莎莎懂得在危機找到逆轉勝的方程式
賣課程把過去流失的錢賺回來
真不愧是跟Joeman一樣人生勝利組
希望愛莉莎莎今年能谷底翻身
再次拍攝一些讓觀眾吸睛的創意影片
期盼Joeman給個建議能讓愛莉莎莎再創下一個事業高峰
記得前提是不要又惹爭議喔
加油
另外我的願望是
竟然這麼有錢可以麻煩愛莉莎莎將影片畫質調升到4K嗎？（Joeman影片畫質就是4K製作）
感恩",youtuber,4,chou220220,M,粥博士
74,Dcard,https://www.dcard.tw/f/youtuber/p/241102867,2023-01-29 12:01:47,🇨🇳這個中國人又被搶劫⋯⋯時政網紅陳老師看完尷尬了⋯⋯,"這個中國人又被搶劫了，於是他再次拿出「中國護照」，結果尷尬了⋯⋯

影片👇
https://youtu.be/wVEGq-BrYms",youtuber,1,,M,真理大學
75,Dcard,https://www.dcard.tw/f/youtuber/p/241105836,2023-01-29 20:13:51,下面那個是⋯,"奧迪一直是自己的夢想車 看到英雄出的新影片 
封面又選得太正確 於是想都沒想就點進去看
看著看著發現這兩句話好像哪裡怪怪的⋯？
https://i.imgur.com/sFTOysn.jpg
https://i.imgur.com/EthMiZW.jpg

https://sticker-assets.dcard.tw/images/373c13cc-b66c-41e5-b460-a2c8c61c26c5/orig.png",youtuber,1,,M,國立中興大學
76,Dcard,https://www.dcard.tw/f/youtuber/p/241103650,2023-01-29 13:45:18,演算法推薦的新YouTuber-蹦闆,"過年最後一天的最後一篇文
就來獻給這位新YouTuber蹦闆
https://www.youtube.com/@user-tt5es2xy5n/featured
他是臉書精品代購直播主
最早之前好像是以遊戲影片為主
這一個月似乎轉型
演算法推一個刮刮樂的影片
似乎從此開啟他的YouTuber之路
有興趣的歡迎訂閱他
我大膽預言路線可能跟Joeman、含羞草、超哥(超派人生)等頻道相似
不過這是個人看法也不太一定",youtuber,3,chou220220,M,粥博士
77,Dcard,https://www.dcard.tw/f/youtuber/p/241094643,2023-01-28 07:12:31,#🎁抽共計1000元超商禮卷,"大家好～

我們目前就讀於明志科大工管系的學生，
本問卷想調查關於消費者對「網紅直播主」及「品牌態度」的看法，填寫時間大約5-8分鐘，再拜託大家依照自身感受填寫！

https://docs.google.com/forms/d/e/1FAIpQLSepIxMQsij8wnMiBz-O0u77CM0Uy2OE1jVT3CcfH1V3QcGgLw/viewform?usp=sharing

受測者：購買過網紅「推薦」的美妝保養產品

獎項：超商禮券100元*10名
抽獎資格：會從有留下電子信箱的「有效問卷」者抽出，屆時會以電子信箱聯絡
抽獎時間：預計3月底，4月初

問卷所填寫之內容僅供研究使用，請放心填答

非常感謝大家，新的一年祝大家新年快樂，一切順心！",youtuber,0,,F,明志科技大學
78,Dcard,https://www.dcard.tw/f/youtuber/p/241100482,2023-01-29 05:10:56,山野人生：大山背山 無敵風景看這篇就對了,"大山背山 海拔705公尺
三等三角點5號
想蒐集號碼比較前面的三角點
提醒你就一定得來大山背山一趟
原點雖然遺失但還是有千岳的點可撿👍🏻
山頂擁有270度的廣闊視野
俯瞰橫山鄉市區的全貌
眺望遠方的騎龍山😎😎
重點是步道相當平靜
放心！沒有山豬靈也沒有八卦陣哈哈哈
年菜吃太多想要運動歡迎來這裡走走
趁著假期還未結束趕緊來走春噢🧧

#大山背山 #5號石頭

https://youtu.be/QUOdELJFM3Q",youtuber,0,m134213,M,奶茶一哥
79,Dcard,https://www.dcard.tw/f/youtuber/p/241097268,2023-01-28 14:40:36,這篇不是愛莉莎莎喔，不要誤會,"已經說過了有200讚要我寫才會繼續寫
這篇是想要探討愛莉莎莎文章底下的留言
https://i.imgur.com/wsKH28B.jpg

虎尾那女的，來我每篇文章底下嗆！
然後說如果評論陳沂的話就乖乖不講話
哇靠這還不夠明顯嗎？！
這到底是不是愛莉莎莎的網軍啊？
而且她從我第二篇文章開始就一直來嗆我嗆到現在……
確實誤會我了也不道歉，一直嘴臭罵人，這該告嗎？

更--
出現了出現了
在 B1 自己跑來丟臉",youtuber,48,glorianotafraid,F,看見刪刪
80,Dcard,https://www.dcard.tw/f/youtuber/p/241099115,2023-01-28 19:41:04,卡懶人包,此篇文章為轉貼文章，請更新至最新版本觀看完整內容。,youtuber,2,,M,醒吾科技大學
81,Dcard,https://www.dcard.tw/f/youtuber/p/240975498,2023-01-10 13:34:28,德州公路旅行VLOG｜Austin & San Antonio Road Trip｜Mozart's coffee、UT Austin、San Marcos Outlet、Riverwalk,"https://i.imgur.com/p9hanuA.jpg

https://youtu.be/JRdKTPAXVhk

趁寒假去德州公路旅行🚗
分享總共4天3夜的旅程～
https://sticker-assets.dcard.tw/images/d0764c8b-f751-44ed-a719-51fce3089b3f/orig.png",youtuber,1,,F,德州大學達拉斯分校
82,Dcard,https://www.dcard.tw/f/youtuber/p/240966053,2023-01-09 10:41:52,要不要一同抵制炎上,"在別人面前講這些543很好笑嗎
為什麼堂堂政治人物要被這樣子嘲笑
柯文哲就算了
王世堅為何要被這樣子被罵
根本霸凌
我覺得大家要起來抵制
以後炎上不在購票",youtuber,426,,M,國立中央大學
83,Dcard,https://www.dcard.tw/f/youtuber/p/240999644,2023-01-13 12:46:13,TVBS對不起,"針對我之前於木曜新聞說TVBS壞話
被好心人盯上
本人在此向TVBS道歉
我不應該沒查證就批評TVBS做假新聞
並帶頭要大家向NCC檢舉
今後本人會注意言行
對不起",youtuber,1,chou220220,M,粥博士
